#                                                                                                        --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                 accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                         ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
VITVvi_vCabSauv08_v1.1_Haplotig000206F_002.ver1.0.g241850.t01 -          LRR_4                PF12799.13  9.7e-123  397.1 211.8   2.6e-05   24.0   1.0  35.2  29   4   8  38  38  36  31 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000085F.ver1.0.g470860.t05      -          LRR_4                PF12799.13   3.1e-15   55.5  28.3   2.8e-05   23.9   1.9   6.0   4   1   0   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000038F_011.ver1.0.g142150.t01 -          LRR_4                PF12799.13   3.6e-15   55.3  33.6   8.2e-06   25.6   0.7   7.3   5   1   2   8   8   4   4 | SP
VITVvi_vCabSauv08_v1.1_Primary000038F.ver1.0.g406210.t01      -          LRR_4                PF12799.13   3.8e-15   55.3  33.7   8.2e-06   25.6   0.7   7.3   5   1   2   8   8   4   4 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000088F_006.ver1.0.g192640.t01 -          LRR_4                PF12799.13   4.3e-15   55.1  24.0   7.9e-06   25.6   1.2   5.3   4   1   0   5   5   3   3 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000044F_005.ver1.0.g151670.t01 -          LRR_4                PF12799.13   4.3e-15   55.1  27.8     0.015   15.2   1.8   7.0   5   1   0   6   6   5   4 | TM
VITVvi_vCabSauv08_v1.1_Primary000044F.ver1.0.g416760.t01      -          LRR_4                PF12799.13   4.3e-15   55.1  27.8     0.015   15.2   1.8   7.0   5   1   0   6   6   5   4 | TM
VITVvi_vCabSauv08_v1.1_Primary000282F.ver1.0.g586870.t01      -          LRR_4                PF12799.13   5.8e-15   54.6  38.9   4.7e-05   23.2   1.8   8.4   6   2   2   9   9   6   5 | TM
VITVvi_vCabSauv08_v1.1_Primary000085F.ver1.0.g470860.t04      -          LRR_4                PF12799.13   7.6e-15   54.3  28.0   2.3e-05   24.2   1.8   5.9   3   2   0   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000119F.ver1.0.g510020.t01      -          LRR_4                PF12799.13   8.6e-15   54.1  24.2   4.4e-05   23.3   2.4   6.4   2   2   4   7   7   6   5 | TM
VITVvi_vCabSauv08_v1.1_Primary000119F.ver1.0.g510120.t01      -          LRR_4                PF12799.13   8.9e-15   54.1  21.9   0.00017   21.4   2.2   7.3   4   2   3   8   8   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000121F_006.ver1.0.g216620.t02 -          LRR_4                PF12799.13   9.1e-15   54.0  41.4   4.6e-06   26.4   3.1   7.2   6   1   1   7   7   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000121F.ver1.0.g510900.t01      -          LRR_4                PF12799.13   9.1e-15   54.0  41.4   4.6e-06   26.4   3.1   7.2   6   1   1   7   7   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000119F.ver1.0.g510020.t02      -          LRR_4                PF12799.13   1.1e-14   53.7  24.2   4.6e-05   23.2   2.4   6.3   2   2   4   7   7   6   5 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000018F_013.ver1.0.g096360.t01 -          LRR_4                PF12799.13   1.2e-14   53.6  36.6   0.00066   19.5   0.3   8.1   7   1   1   8   8   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000203F.ver1.0.g564690.t01      -          LRR_4                PF12799.13   1.4e-14   53.4   5.3   8.5e-07   28.7   1.2   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000119F_006.ver1.0.g216370.t02 -          LRR_4                PF12799.13   1.9e-14   53.0  24.1   4.9e-05   23.1   2.3   6.3   2   2   6   8   8   7   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000080F_010.ver1.0.g184760.t01 -          LRR_4                PF12799.13   2.2e-14   52.8  25.0    0.0002   21.2   0.3   6.1   2   2   3   7   7   6   3 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000072F_002.ver1.0.g180380.t01 -          LRR_4                PF12799.13   2.3e-14   52.7  30.1   9.4e-06   25.4   4.2   6.8   3   2   4   8   8   6   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000002F.ver1.0.g279760.t01      -          LRR_4                PF12799.13   3.5e-14   52.2   5.6   0.00057   19.7   0.1   4.0   3   0   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000002F_049.ver1.0.g027160.t01 -          LRR_4                PF12799.13   3.5e-14   52.2   5.6   0.00057   19.7   0.1   4.0   3   0   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371210.t01      -          LRR_4                PF12799.13   3.8e-14   52.1  26.0     0.001   18.9   0.4   7.4   7   1   0   7   7   5   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_008.ver1.0.g114060.t03 -          LRR_4                PF12799.13   3.8e-14   52.1  26.0     0.001   18.9   0.4   7.4   7   1   0   7   7   5   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000294F.ver1.0.g589160.t01      -          LRR_4                PF12799.13   4.1e-14   52.0  23.5   0.00038   20.3   3.3   7.3   4   2   1   7   7   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000028F.ver1.0.g386180.t01      -          LRR_4                PF12799.13   4.6e-14   51.8  20.0   4.3e-07   29.6   3.5   4.8   1   1   6   7   7   7   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000028F_013.ver1.0.g124510.t01 -          LRR_4                PF12799.13   4.6e-14   51.8  20.0   4.3e-07   29.6   3.5   4.8   1   1   6   7   7   7   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391240.t01      -          LRR_4                PF12799.13   9.4e-14   50.8   2.3   5.1e-06   26.2   0.3   2.8   2   0   0   2   2   2   2 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000121F_006.ver1.0.g216620.t01 -          LRR_4                PF12799.13   1.3e-13   50.4  41.9   6.7e-06   25.9   3.1   7.0   6   1   1   7   7   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000119F_006.ver1.0.g216370.t01 -          LRR_4                PF12799.13   1.4e-13   50.2  27.1     5e-05   23.1   2.3   6.5   2   2   4   7   7   6   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000118F_002.ver1.0.g215730.t01 -          LRR_4                PF12799.13   1.5e-13   50.2  86.8   0.00097   19.0   2.0   9.3   3   2   9  12  12  11  11 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000032F_005.ver1.0.g133000.t02 -          LRR_4                PF12799.13   1.7e-13   50.0  35.0   1.5e-05   24.8   3.2   6.9   3   2   4   8   8   7   5 | TM
VITVvi_vCabSauv08_v1.1_Primary000032F.ver1.0.g394720.t02      -          LRR_4                PF12799.13   1.7e-13   50.0  35.0   1.5e-05   24.8   3.2   6.9   3   2   4   8   8   7   5 | TM
VITVvi_vCabSauv08_v1.1_Primary000294F.ver1.0.g589190.t01      -          LRR_4                PF12799.13   2.2e-13   49.7  21.8   0.00013   21.8   1.9   7.3   4   2   1   7   7   4   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000033F_005.ver1.0.g134130.t01 -          LRR_4                PF12799.13   2.5e-13   49.5  13.0   7.7e-06   25.7   0.0   3.6   2   1   1   3   3   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000033F.ver1.0.g397720.t01      -          LRR_4                PF12799.13   2.5e-13   49.5  13.0   7.7e-06   25.7   0.0   3.6   2   1   1   3   3   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000121F_006.ver1.0.g216680.t01 -          LRR_4                PF12799.13     3e-13   49.2  18.6   6.1e-06   26.0   0.3   3.9   4   0   0   4   4   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000008F_029.ver1.0.g071230.t01 -          LRR_4                PF12799.13   3.3e-13   49.1  23.8    0.0021   17.9   0.2   7.2   5   2   1   7   7   5   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000008F.ver1.0.g316890.t01      -          LRR_4                PF12799.13   3.3e-13   49.1  23.8    0.0021   17.9   0.2   7.2   5   2   1   7   7   5   2 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000103F_011.ver1.0.g205140.t01 -          LRR_4                PF12799.13   3.3e-13   49.1  27.1   6.1e-05   22.8   0.6   6.8   3   1   7  10  10   5   5 | SP
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371200.t01      -          LRR_4                PF12799.13     4e-13   48.8  31.2     6e-05   22.8   0.4   7.2   7   1   0   7   7   5   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000044F_005.ver1.0.g151550.t01 -          LRR_4                PF12799.13   4.2e-13   48.7  13.2     0.013   15.4   0.0   5.3   5   0   0   5   5   4   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115370.t03 -          LRR_4                PF12799.13   5.2e-13   48.4  23.5    0.0014   18.5   0.4   7.3   4   1   3   8   8   6   4 | TM
VITVvi_vCabSauv08_v1.1_Primary000203F.ver1.0.g564560.t01      -          LRR_4                PF12799.13   5.6e-13   48.3  22.5   1.3e-07   31.3   4.9   3.6   3   1   1   4   4   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000589F.ver1.0.g618160.t01      -          LRR_4                PF12799.13   5.8e-13   48.3  10.5   0.00048   20.0   0.0   6.8   6   1   1   7   7   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000242F_002.ver1.0.g244220.t02 -          LRR_4                PF12799.13     7e-13   48.0  30.2   0.00014   21.7   1.3   7.5   2   2   4   7   7   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000242F.ver1.0.g577020.t01      -          LRR_4                PF12799.13     7e-13   48.0  30.2   0.00014   21.7   1.3   7.5   2   2   4   7   7   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000107F.ver1.0.g498370.t01      -          LRR_4                PF12799.13     8e-13   47.9  11.2   0.00047   20.0   0.0   6.9   6   1   1   7   7   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000052F.ver1.0.g428370.t01      -          LRR_4                PF12799.13   8.6e-13   47.8  21.0   0.00054   19.8   0.8   4.5   3   1   2   5   5   5   5 | TM
VITVvi_vCabSauv08_v1.1_Primary000242F.ver1.0.g577020.t04      -          LRR_4                PF12799.13   8.7e-13   47.7  29.7   0.00015   21.5   1.3   7.4   2   2   4   7   7   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000242F_002.ver1.0.g244220.t04 -          LRR_4                PF12799.13   8.7e-13   47.7  29.7   0.00015   21.5   1.3   7.4   2   2   4   7   7   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000046F.ver1.0.g418240.t01      -          LRR_4                PF12799.13   8.8e-13   47.7  25.3   0.00016   21.5   1.3   7.1   2   2   4   8   8   6   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000226F.ver1.0.g573300.t01      -          LRR_4                PF12799.13   1.1e-12   47.4  15.7    0.0001   22.1   0.7   4.0   2   1   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000214F.ver1.0.g568560.t01      -          LRR_4                PF12799.13   1.2e-12   47.3  15.7    0.0001   22.1   0.7   4.0   2   1   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000026F.ver1.0.g379190.t02      -          LRR_4                PF12799.13   1.3e-12   47.2  23.5   0.00057   19.7   1.9   5.9   4   1   1   6   6   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000026F.ver1.0.g379190.t03      -          LRR_4                PF12799.13   1.3e-12   47.2  23.5   0.00057   19.7   1.9   5.9   4   1   1   6   6   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000119F.ver1.0.g510160.t01      -          LRR_4                PF12799.13   1.3e-12   47.2  25.4   0.00055   19.8   3.9   7.3   4   2   2   8   8   4   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115370.t01 -          LRR_4                PF12799.13   1.5e-12   47.0  23.9    0.0017   18.2   0.4   7.3   4   1   3   8   8   6   4 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115440.t01 -          LRR_4                PF12799.13   1.7e-12   46.8  28.3   0.00022   21.0   1.5   7.4   6   1   0   7   7   4   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000107F.ver1.0.g498370.t02      -          LRR_4                PF12799.13   1.7e-12   46.8  11.4   0.00053   19.8   0.0   6.8   6   1   2   8   8   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000044F_011.ver1.0.g152490.t01 -          LRR_4                PF12799.13     2e-12   46.6  41.4     0.013   15.4   0.6   8.7   8   1   0   8   8   5   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000119F_006.ver1.0.g216400.t01 -          LRR_4                PF12799.13   2.1e-12   46.5  23.9   0.00019   21.2   5.9   5.5   2   2   4   6   6   5   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000019F.ver1.0.g352910.t01      -          LRR_4                PF12799.13   2.3e-12   46.4  29.5     0.016   15.1   2.9   7.2   5   1   1   6   6   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000618F.ver1.0.g619160.t02      -          LRR_4                PF12799.13   2.7e-12   46.2  21.4   4.8e-05   23.2   0.4   6.0   3   2   1   6   6   4   3 | SP
VITVvi_vCabSauv08_v1.1_Primary000000F.ver1.0.g262000.t01      -          LRR_4                PF12799.13   2.8e-12   46.1  14.0   6.5e-05   22.7   0.4   4.5   3   1   0   4   4   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g269880.t01      -          LRR_4                PF12799.13   2.8e-12   46.1  79.1    0.0009   19.1   3.0  10.5   7   2   2  10  10   7   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000028F_013.ver1.0.g124570.t03 -          LRR_4                PF12799.13   2.9e-12   46.1   8.4   9.1e-07   28.6   0.3   2.9   2   1   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000015F_032.ver1.0.g092670.t01 -          LRR_4                PF12799.13   2.9e-12   46.1  39.6    0.0066   16.4   0.7   7.1   4   1   6  10  10   7   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000035F_027.ver1.0.g137670.t04 -          LRR_4                PF12799.13   3.1e-12   46.0   7.3   1.3e-05   24.9   1.9   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000035F.ver1.0.g401220.t04      -          LRR_4                PF12799.13   3.1e-12   46.0   7.3   1.3e-05   24.9   1.9   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_009.ver1.0.g114070.t01 -          LRR_4                PF12799.13   3.2e-12   45.9  38.3   0.00033   20.5   0.1  10.8   9   2   2  11  11   4   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000187F.ver1.0.g556410.t01      -          LRR_4                PF12799.13   3.3e-12   45.9  10.1   2.1e-06   27.5   2.5   3.9   3   1   2   5   5   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000086F.ver1.0.g472190.t01      -          LRR_4                PF12799.13   4.1e-12   45.6  10.1   2.2e-06   27.4   2.7   3.9   3   1   2   5   5   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000048F.ver1.0.g422220.t01      -          LRR_4                PF12799.13     5e-12   45.3  16.7    0.0021   17.9   4.3   5.8   3   2   1   5   5   5   3 | SP
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g267190.t01      -          LRR_4                PF12799.13   5.2e-12   45.3  12.1    0.0016   18.3   0.1   5.5   4   1   1   6   6   3   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000026F.ver1.0.g379190.t01      -          LRR_4                PF12799.13   5.2e-12   45.3  23.6   0.00074   19.4   1.9   5.8   4   1   3   7   7   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000184F.ver1.0.g554760.t01      -          LRR_4                PF12799.13   5.3e-12   45.2  35.9   4.6e-05   23.2   1.8   6.1   5   1   0   6   6   4   3 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000035F_027.ver1.0.g137670.t01 -          LRR_4                PF12799.13   5.6e-12   45.2   7.5   1.9e-05   24.4   2.1   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000035F.ver1.0.g401220.t01      -          LRR_4                PF12799.13   5.6e-12   45.2   7.5   1.9e-05   24.4   2.1   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000618F.ver1.0.g619160.t01      -          LRR_4                PF12799.13   5.9e-12   45.1  21.8   5.5e-05   23.0   0.4   6.0   3   2   1   6   6   3   3 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000015F_032.ver1.0.g092650.t01 -          LRR_4                PF12799.13   6.2e-12   45.0  23.2    0.0034   17.3   1.5   5.8   4   1   0   5   5   3   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000043F_024.ver1.0.g150270.t02 -          LRR_4                PF12799.13   6.9e-12   44.9   6.2   4.4e-06   26.4   0.0   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000043F_014.ver1.0.g149160.t02 -          LRR_4                PF12799.13   6.9e-12   44.9   6.2   4.4e-06   26.4   0.0   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000025F.ver1.0.g374240.t01      -          LRR_4                PF12799.13   7.4e-12   44.8  13.2   3.6e-06   26.7   0.4   4.1   3   1   0   3   3   2   2 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000041F_013.ver1.0.g146620.t02 -          LRR_4                PF12799.13   8.2e-12   44.6   8.2   5.7e-06   26.1   1.2   2.8   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000041F.ver1.0.g412290.t02      -          LRR_4                PF12799.13   8.5e-12   44.6   8.2   5.7e-06   26.1   1.2   2.8   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_008.ver1.0.g114060.t04 -          LRR_4                PF12799.13   9.5e-12   44.5  23.9     0.002   18.0   0.5   7.3   5   1   0   6   6   4   2 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_008.ver1.0.g114060.t01 -          LRR_4                PF12799.13   9.8e-12   44.4  23.3    0.0023   17.8   0.5   7.3   5   1   1   7   7   5   2 | TM
VITVvi_vCabSauv08_v1.1_Primary000028F.ver1.0.g386230.t01      -          LRR_4                PF12799.13     1e-11   44.3   9.3   1.5e-06   28.0   0.4   3.0   1   1   1   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000043F_036.ver1.0.g151210.t01 -          LRR_4                PF12799.13   1.1e-11   44.3  17.6   3.5e-05   23.6   3.1   4.2   3   1   1   4   4   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000043F_038.ver1.0.g151440.t01 -          LRR_4                PF12799.13   1.1e-11   44.3  17.6   3.5e-05   23.6   3.1   4.2   3   1   1   4   4   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000015F_032.ver1.0.g092670.t02 -          LRR_4                PF12799.13   1.2e-11   44.2  33.5    0.0055   16.6   0.7   6.3   4   1   4   8   8   6   4 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000048F_006.ver1.0.g156710.t01 -          LRR_4                PF12799.13   1.2e-11   44.2  17.8    0.0023   17.8   4.7   5.8   3   2   1   5   5   4   3 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000000F_021.ver1.0.g001520.t01 -          LRR_4                PF12799.13   1.2e-11   44.1  15.1   2.3e-05   24.2   5.1   3.7   3   0   0   3   3   2   2 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000000F_021.ver1.0.g001520.t02 -          LRR_4                PF12799.13   1.3e-11   44.1  15.1   2.3e-05   24.2   5.1   3.7   3   0   0   3   3   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115370.t02 -          LRR_4                PF12799.13   1.3e-11   44.0  27.6    0.0018   18.2   0.4   7.7   5   1   3   9   9   6   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000000F_021.ver1.0.g001520.t03 -          LRR_4                PF12799.13   1.3e-11   44.0  15.1   2.3e-05   24.2   5.1   3.7   3   0   0   3   3   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000396F.ver1.0.g604680.t01      -          LRR_4                PF12799.13   1.4e-11   43.9  23.7   0.00033   20.5   4.9   7.2   6   1   1   7   7   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000015F.ver1.0.g342270.t02      -          LRR_4                PF12799.13   1.4e-11   43.9  33.4    0.0088   16.0   4.1   7.0   1   1   6   9   9   7   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000028F_013.ver1.0.g124570.t02 -          LRR_4                PF12799.13   1.6e-11   43.8   9.4   1.7e-06   27.8   0.6   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000015F.ver1.0.g342270.t01      -          LRR_4                PF12799.13   1.6e-11   43.8  33.4     0.009   15.9   4.1   7.0   1   1   6   9   9   7   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000119F_006.ver1.0.g216310.t02 -          LRR_4                PF12799.13   1.6e-11   43.7  38.3   7.9e-05   22.5   1.7   6.6   4   2   2   8   8   5   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000119F_006.ver1.0.g216310.t01 -          LRR_4                PF12799.13   1.7e-11   43.7  38.3   7.9e-05   22.5   1.7   6.6   4   2   2   8   8   5   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000044F_005.ver1.0.g151710.t01 -          LRR_4                PF12799.13   1.7e-11   43.6  22.3    0.0065   16.4   1.3   6.3   3   2   3   7   7   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000078F.ver1.0.g460210.t01      -          LRR_4                PF12799.13   1.8e-11   43.6  12.1     5e-06   26.3   0.6   3.7   3   1   0   3   3   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000028F_013.ver1.0.g124570.t01 -          LRR_4                PF12799.13     2e-11   43.4   9.3     2e-06   27.5   0.6   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000075F.ver1.0.g457140.t01      -          LRR_4                PF12799.13   2.2e-11   43.3  12.6   0.00021   21.1   0.1   4.6   4   1   0   4   4   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000023F_011.ver1.0.g111950.t01 -          LRR_4                PF12799.13   2.2e-11   43.3   7.1   3.9e-07   29.8   1.4   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000057F.ver1.0.g434250.t01      -          LRR_4                PF12799.13   2.2e-11   43.3  12.6   0.00021   21.1   0.1   4.6   4   1   0   4   4   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547380.t01      -          LRR_4                PF12799.13   2.5e-11   43.1  91.0    0.0054   16.6   3.9  14.1   7   5   8  16  16  10   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000000F.ver1.0.g260510.t01      -          LRR_4                PF12799.13   2.6e-11   43.1  16.2   4.7e-05   23.2   6.2   3.7   3   0   0   3   3   2   2 | TM
