#                                                                                                        --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                 accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                         ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
VITVvi_vCabSauv08_v1.1_Haplotig000027F_031.ver1.0.g122650.t01 -          LRR_8                PF13855.12  1.1e-136  444.3 271.8   2.7e-10   39.5   5.3  33.4  19  11  14  35  35  34  31 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000085F_008.ver1.0.g190190.t07 -          LRR_8                PF13855.12   9.3e-20   69.8  25.8   1.7e-08   33.8   5.0   4.7   2   1   2   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000085F.ver1.0.g470860.t01      -          LRR_8                PF13855.12     1e-19   69.7  26.7   4.8e-09   35.5   5.8   4.7   2   1   3   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000085F.ver1.0.g470860.t02      -          LRR_8                PF13855.12     1e-19   69.7  26.7   4.8e-09   35.5   5.8   4.7   2   1   3   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000085F.ver1.0.g470860.t03      -          LRR_8                PF13855.12     1e-19   69.7  26.7   4.8e-09   35.5   5.8   4.7   2   1   3   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000085F.ver1.0.g470860.t05      -          LRR_8                PF13855.12     1e-19   69.7  26.7   4.8e-09   35.5   5.8   4.7   2   1   3   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000578F.ver1.0.g617750.t02      -          LRR_8                PF13855.12   1.1e-19   69.6  28.2   1.8e-07   30.5   3.2   4.4   2   1   2   4   4   4   4 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000049F_003.ver1.0.g158110.t01 -          LRR_8                PF13855.12   1.3e-19   69.4  66.3   3.7e-06   26.3   5.9   7.5   3   2   4   8   8   8   6 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000130F_007.ver1.0.g224180.t01 -          LRR_8                PF13855.12   1.6e-19   69.1  46.8   0.00019   20.8   0.7   8.6   5   3   3   8   8   8   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000034F_032.ver1.0.g136520.t01 -          LRR_8                PF13855.12   1.6e-19   69.1  60.7    0.0019   17.6   0.5   8.2   6   2   2   8   8   7   6 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000085F_008.ver1.0.g190190.t04 -          LRR_8                PF13855.12   1.6e-19   69.1  25.9   1.9e-08   33.6   5.0   4.6   2   1   2   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000067F_012.ver1.0.g178820.t01 -          LRR_8                PF13855.12   1.6e-19   69.0  30.5   1.7e-08   33.7   2.6   5.5   3   1   3   6   6   4   4 | TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g267190.t01      -          LRR_8                PF13855.12   1.8e-19   68.9  18.0   1.2e-08   34.3   4.8   5.1   3   2   2   5   5   4   3 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000119F_006.ver1.0.g216370.t01 -          LRR_8                PF13855.12     2e-19   68.8  25.2   5.1e-07   29.0   5.0   5.3   4   2   1   5   5   5   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000085F_008.ver1.0.g190190.t01 -          LRR_8                PF13855.12   2.2e-19   68.6  26.0     2e-08   33.5   5.0   4.6   2   1   2   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000085F_008.ver1.0.g190190.t02 -          LRR_8                PF13855.12   2.2e-19   68.6  26.0     2e-08   33.5   5.0   4.6   2   1   2   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000085F_008.ver1.0.g190190.t03 -          LRR_8                PF13855.12   2.2e-19   68.6  26.0     2e-08   33.5   5.0   4.6   2   1   2   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000085F_008.ver1.0.g190190.t05 -          LRR_8                PF13855.12   2.2e-19   68.6  26.0     2e-08   33.5   5.0   4.6   2   1   2   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547460.t01      -          LRR_8                PF13855.12   3.5e-19   68.0  44.0   4.8e-07   29.1   2.7   8.0   4   3   4   8   8   6   6 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000000F_021.ver1.0.g001010.t02 -          LRR_8                PF13855.12   4.2e-19   67.7  32.1   2.6e-06   26.8   3.2   5.6   4   1   1   5   5   5   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000121F.ver1.0.g510900.t01      -          LRR_8                PF13855.12     5e-19   67.5  35.2   2.2e-09   36.6   3.7   5.2   2   2   0   4   4   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000121F_006.ver1.0.g216620.t02 -          LRR_8                PF13855.12     5e-19   67.5  35.2   2.2e-09   36.6   3.7   5.2   2   2   0   4   4   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g269880.t01      -          LRR_8                PF13855.12   5.9e-19   67.3  77.9   2.3e-05   23.7   5.6   8.5   2   2   9  11  11  11   9 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000000F_021.ver1.0.g001010.t01 -          LRR_8                PF13855.12     1e-18   66.5  32.0   3.2e-06   26.5   3.2   5.7   4   1   1   5   5   5   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000000F.ver1.0.g260020.t01      -          LRR_8                PF13855.12     1e-18   66.5  32.1   3.2e-06   26.5   3.2   5.7   4   1   1   5   5   5   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371210.t01      -          LRR_8                PF13855.12   1.4e-18   66.0  20.9   1.2e-08   34.3   1.2   5.1   2   2   4   6   6   6   6 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_008.ver1.0.g114060.t03 -          LRR_8                PF13855.12   1.5e-18   66.0  20.9   1.2e-08   34.2   1.3   5.1   2   2   4   6   6   6   6 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000010F_029.ver1.0.g080400.t01 -          LRR_8                PF13855.12     2e-18   65.6  57.2   8.3e-07   28.4   8.6   7.5   4   2   4   8   8   6   6 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000121F_006.ver1.0.g216620.t01 -          LRR_8                PF13855.12   2.3e-18   65.4  34.9   2.6e-09   36.3   3.4   5.0   2   2   0   4   4   4   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000003F_061.ver1.0.g041840.t01 -          LRR_8                PF13855.12   2.7e-18   65.2   3.6   2.8e-08   33.1   1.0   3.4   3   0   0   3   3   2   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000003F.ver1.0.g286040.t01      -          LRR_8                PF13855.12   2.7e-18   65.2   3.6   2.8e-08   33.1   1.0   3.4   3   0   0   3   3   2   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371200.t01      -          LRR_8                PF13855.12   2.7e-18   65.2  20.9   2.5e-07   30.0   2.2   5.4   2   2   2   6   6   5   5 | TM
VITVvi_vCabSauv08_v1.1_Primary000203F.ver1.0.g564560.t01      -          LRR_8                PF13855.12   3.8e-18   64.7  21.1   2.5e-10   39.6   7.2   2.6   2   0   0   2   2   2   2 | TM
VITVvi_vCabSauv08_v1.1_Primary000046F.ver1.0.g418240.t01      -          LRR_8                PF13855.12   3.9e-18   64.6  20.3   1.6e-05   24.3   0.2   5.5   5   1   1   6   6   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115350.t01 -          LRR_8                PF13855.12     4e-18   64.6  21.6   7.7e-07   28.5   0.9   5.0   3   2   1   5   5   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000119F_006.ver1.0.g216400.t01 -          LRR_8                PF13855.12   4.2e-18   64.5  16.1   3.9e-08   32.6   7.1   4.2   3   1   1   4   4   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000019F.ver1.0.g352910.t01      -          LRR_8                PF13855.12   5.7e-18   64.1  29.5   4.2e-08   32.5   0.3   6.5   2   1   5   7   7   7   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000123F_013.ver1.0.g218190.t01 -          LRR_8                PF13855.12   7.2e-18   63.8  34.5   1.7e-07   30.5   4.8   6.7   5   1   0   6   6   5   4 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000002F_098.ver1.0.g032880.t01 -          LRR_8                PF13855.12   8.4e-18   63.6  19.7   1.9e-09   36.8   0.7   3.4   3   0   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000002F_098.ver1.0.g032880.t02 -          LRR_8                PF13855.12   8.4e-18   63.6  19.7   1.9e-09   36.8   0.7   3.4   3   0   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000002F.ver1.0.g284140.t01      -          LRR_8                PF13855.12   8.4e-18   63.6  19.7   1.9e-09   36.8   0.7   3.4   3   0   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000002F.ver1.0.g284140.t02      -          LRR_8                PF13855.12   8.4e-18   63.6  19.7   1.9e-09   36.8   0.7   3.4   3   0   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000032F_005.ver1.0.g133000.t02 -          LRR_8                PF13855.12   9.3e-18   63.4  30.2   7.4e-05   22.1   0.4   6.3   5   1   1   6   6   4   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000032F.ver1.0.g394720.t02      -          LRR_8                PF13855.12   9.3e-18   63.4  30.2   7.4e-05   22.1   0.4   6.3   5   1   1   6   6   4   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000008F_029.ver1.0.g071230.t01 -          LRR_8                PF13855.12   1.2e-17   63.0  36.9   7.1e-07   28.6   3.7   5.5   3   1   3   7   7   5   5 | SP
VITVvi_vCabSauv08_v1.1_Primary000008F.ver1.0.g316890.t01      -          LRR_8                PF13855.12   1.2e-17   63.0  36.9   7.1e-07   28.6   3.7   5.5   3   1   3   7   7   5   5 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000048F_006.ver1.0.g156710.t01 -          LRR_8                PF13855.12   1.4e-17   62.8  19.0   6.6e-08   31.9   3.5   5.4   3   1   3   6   6   4   4 | SP
VITVvi_vCabSauv08_v1.1_Primary000294F.ver1.0.g589190.t01      -          LRR_8                PF13855.12   1.6e-17   62.7  16.4   3.9e-07   29.4   2.6   6.4   4   2   3   7   7   6   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115370.t03 -          LRR_8                PF13855.12   1.8e-17   62.5  23.8   6.7e-06   25.4   0.2   4.8   2   2   3   5   5   5   5 | TM
VITVvi_vCabSauv08_v1.1_Primary000107F.ver1.0.g498370.t01      -          LRR_8                PF13855.12   2.8e-17   61.9  11.9   3.3e-07   29.6   0.0   5.2   3   1   1   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000048F.ver1.0.g422220.t01      -          LRR_8                PF13855.12   3.6e-17   61.5  21.9   4.6e-08   32.4   3.2   5.6   4   1   2   6   6   3   3 | SP
VITVvi_vCabSauv08_v1.1_Primary000589F.ver1.0.g618160.t01      -          LRR_8                PF13855.12   3.7e-17   61.5  11.6   3.3e-07   29.6   0.0   5.0   3   1   1   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000107F.ver1.0.g498370.t02      -          LRR_8                PF13855.12   3.8e-17   61.5  11.6   3.6e-07   29.5   0.0   5.1   3   1   1   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000003F.ver1.0.g287340.t01      -          LRR_8                PF13855.12   4.1e-17   61.4  12.2   6.4e-08   31.9   1.6   5.0   5   0   0   5   5   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000489F.ver1.0.g613580.t01      -          LRR_8                PF13855.12   4.1e-17   61.4  52.9     0.013   14.9   1.0  11.9   9   2   2  12  12   7   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000432F.ver1.0.g608540.t01      -          LRR_8                PF13855.12   4.2e-17   61.3  20.5   2.3e-05   23.7   5.2   3.9   3   1   0   4   4   3   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000044F_005.ver1.0.g151550.t01 -          LRR_8                PF13855.12   5.2e-17   61.0  19.0   3.1e-05   23.3   0.0   4.8   2   1   1   4   4   4   4 | TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371190.t01      -          LRR_8                PF13855.12   6.8e-17   60.6  32.4   1.4e-06   27.6   0.9   6.7   4   3   2   6   6   5   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371190.t02      -          LRR_8                PF13855.12   7.6e-17   60.5  23.8   1.3e-06   27.7   0.9   5.5   4   2   0   5   5   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000119F.ver1.0.g510160.t01      -          LRR_8                PF13855.12   7.9e-17   60.4  18.7   1.1e-06   28.0   4.4   6.4   4   2   1   6   6   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000046F_003.ver1.0.g153310.t01 -          LRR_8                PF13855.12   9.4e-17   60.2  19.3   3.7e-05   23.1   0.2   5.6   5   1   0   5   5   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000046F_003.ver1.0.g153310.t02 -          LRR_8                PF13855.12   9.4e-17   60.2  19.3   3.7e-05   23.1   0.2   5.6   5   1   0   5   5   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000046F_003.ver1.0.g153310.t03 -          LRR_8                PF13855.12   9.4e-17   60.2  19.3   3.7e-05   23.1   0.2   5.6   5   1   0   5   5   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115440.t01 -          LRR_8                PF13855.12   9.7e-17   60.2  30.7   4.9e-06   25.9   0.8   5.6   2   1   4   7   7   6   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000184F.ver1.0.g554710.t01      -          LRR_8                PF13855.12   1.1e-16   59.9  45.7   6.4e-05   22.3   4.8   6.5   4   2   3   7   7   7   5 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115370.t01 -          LRR_8                PF13855.12   1.3e-16   59.8  25.8   7.7e-06   25.2   1.1   4.7   2   2   3   5   5   5   5 | TM
VITVvi_vCabSauv08_v1.1_Primary000026F.ver1.0.g379190.t02      -          LRR_8                PF13855.12   1.4e-16   59.7  23.9   3.3e-08   32.8   1.2   4.6   2   1   2   4   4   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000026F.ver1.0.g379190.t03      -          LRR_8                PF13855.12   1.4e-16   59.7  23.9   3.3e-08   32.8   1.2   4.6   2   1   2   4   4   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391240.t01      -          LRR_8                PF13855.12   1.7e-16   59.4   0.6   3.1e-07   29.7   0.1   2.7   2   0   0   2   2   2   2 | TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371200.t02      -          LRR_8                PF13855.12   2.1e-16   59.1  15.0     2e-06   27.1   0.4   4.9   2   2   1   5   5   4   4 | TM
VITVvi_vCabSauv08_v1.1_Primary000000F.ver1.0.g262000.t01      -          LRR_8                PF13855.12   3.3e-16   58.5  11.2   2.1e-07   30.3   1.7   3.5   2   1   1   3   3   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000026F.ver1.0.g379190.t01      -          LRR_8                PF13855.12   3.5e-16   58.4  23.6   4.6e-08   32.4   1.2   4.5   2   1   2   4   4   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000609F.ver1.0.g618870.t01      -          LRR_8                PF13855.12   3.8e-16   58.3   7.2   1.5e-07   30.7   0.0   4.0   3   1   1   4   4   3   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115370.t02 -          LRR_8                PF13855.12   4.5e-16   58.0  18.0   8.1e-06   25.2   1.1   5.3   2   2   1   5   5   4   4 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_008.ver1.0.g114060.t04 -          LRR_8                PF13855.12   4.8e-16   57.9  14.1   8.7e-06   25.1   0.2   4.7   2   2   1   4   4   4   4 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_008.ver1.0.g114060.t01 -          LRR_8                PF13855.12   7.9e-16   57.3  15.2   9.4e-06   25.0   1.1   4.6   2   2   1   4   4   4   4 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000072F_002.ver1.0.g180380.t01 -          LRR_8                PF13855.12   8.3e-16   57.2  25.6     1e-05   24.8   1.6   4.8   1   1   5   6   6   6   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_008.ver1.0.g114060.t02 -          LRR_8                PF13855.12   8.4e-16   57.2  17.6   9.9e-06   24.9   1.1   5.2   2   2   1   5   5   4   4 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000121F_006.ver1.0.g216680.t01 -          LRR_8                PF13855.12   9.1e-16   57.0  15.2   1.4e-07   30.8   0.5   3.3   3   0   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000163F.ver1.0.g543490.t02      -          LRR_8                PF13855.12   9.4e-16   57.0  19.0   7.5e-09   34.9   2.2   3.3   1   1   2   4   4   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000618F.ver1.0.g619160.t02      -          LRR_8                PF13855.12     1e-15   56.9  15.3   1.5e-06   27.5   0.3   4.7   2   1   2   5   5   5   3 | SP
VITVvi_vCabSauv08_v1.1_Primary000618F.ver1.0.g619160.t01      -          LRR_8                PF13855.12   1.2e-15   56.6  15.0   1.7e-06   27.3   0.3   4.7   2   1   2   5   5   5   3 | SP
VITVvi_vCabSauv08_v1.1_Primary000044F.ver1.0.g416580.t01      -          LRR_8                PF13855.12   1.6e-15   56.2  23.0   7.6e-10   38.1   4.6   3.9   1   1   1   3   3   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000203F.ver1.0.g564690.t01      -          LRR_8                PF13855.12   2.4e-15   55.7   6.8     4e-07   29.4   0.0   2.7   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000163F.ver1.0.g543490.t01      -          LRR_8                PF13855.12   2.9e-15   55.4  21.4   7.8e-09   34.8   2.2   4.0   1   1   3   5   5   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000075F.ver1.0.g457140.t01      -          LRR_8                PF13855.12   2.9e-15   55.4  11.9     6e-09   35.2   1.1   4.2   4   0   0   4   4   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000057F.ver1.0.g434250.t01      -          LRR_8                PF13855.12   2.9e-15   55.4  11.9     6e-09   35.2   1.1   4.2   4   0   0   4   4   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000002F.ver1.0.g279760.t01      -          LRR_8                PF13855.12   4.5e-15   54.8   9.3   4.6e-08   32.4   3.0   3.8   2   1   1   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000044F_005.ver1.0.g151710.t01 -          LRR_8                PF13855.12   4.6e-15   54.8  29.7   8.9e-07   28.3   5.1   4.8   3   1   2   5   5   4   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000002F_049.ver1.0.g027160.t01 -          LRR_8                PF13855.12   4.7e-15   54.8   9.3   4.7e-08   32.4   3.0   3.8   2   1   1   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000219F.ver1.0.g570600.t01      -          LRR_8                PF13855.12   4.7e-15   54.8   7.7   1.7e-07   30.5   0.5   3.6   2   2   1   3   3   3   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000052F.ver1.0.g428370.t01      -          LRR_8                PF13855.12   5.4e-15   54.6  21.9   8.3e-06   25.1   6.8   4.1   2   2   2   4   4   4   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371420.t01      -          LRR_8                PF13855.12   5.7e-15   54.5   8.7   8.3e-07   28.3   0.0   4.6   3   1   2   5   5   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000123F.ver1.0.g512940.t01      -          LRR_8                PF13855.12   6.8e-15   54.2  26.2   1.7e-08   33.7   5.7   5.9   4   2   1   5   5   4   2 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000005F_054.ver1.0.g059880.t02 -          LRR_8                PF13855.12   7.5e-15   54.1  22.7   8.4e-05   21.9   9.6   4.0   1   1   3   4   4   4   4 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000219F_001.ver1.0.g242850.t01 -          LRR_8                PF13855.12   7.7e-15   54.1   8.0   1.7e-07   30.5   0.5   3.6   2   2   1   3   3   3   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000119F.ver1.0.g509930.t01      -          LRR_8                PF13855.12   8.9e-15   53.9  29.0   7.3e-06   25.3   3.8   5.8   4   1   2   6   6   5   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000023F_011.ver1.0.g112160.t01 -          LRR_8                PF13855.12   9.1e-15   53.8  24.6     1e-08   34.5   0.0   6.0   3   2   3   6   6   3   2 | TM
VITVvi_vCabSauv08_v1.1_Primary000119F.ver1.0.g509930.t02      -          LRR_8                PF13855.12   9.1e-15   53.8  29.0   7.4e-06   25.3   3.8   5.8   4   1   2   6   6   5   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547520.t01      -          LRR_8                PF13855.12   1.2e-14   53.5  50.2   1.7e-06   27.3   1.0   7.1   4   1   3   7   7   5   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000020F.ver1.0.g356420.t01      -          LRR_8                PF13855.12   1.3e-14   53.4  36.6   4.3e-06   26.1   4.6   5.8   2   1   4   6   6   5   5 | TM
VITVvi_vCabSauv08_v1.1_Primary000125F.ver1.0.g514650.t01      -          LRR_8                PF13855.12   1.3e-14   53.4  13.8   7.8e-07   28.4   0.0   3.4   3   0   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000125F_007.ver1.0.g219400.t01 -          LRR_8                PF13855.12   1.3e-14   53.4  13.8   7.8e-07   28.4   0.0   3.4   3   0   0   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000018F_013.ver1.0.g096360.t01 -          LRR_8                PF13855.12   1.6e-14   53.1  32.3   1.6e-05   24.3   0.5   7.3   5   1   0   6   6   5   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000083F.ver1.0.g466110.t02      -          LRR_8                PF13855.12   1.8e-14   52.9  21.1   3.6e-08   32.7   3.2   3.4   1   1   2   4   4   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g268690.t01      -          LRR_8                PF13855.12   2.8e-14   52.3  27.7   2.6e-07   30.0   3.2   4.5   2   1   1   4   4   4   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000010F.ver1.0.g325920.t01      -          LRR_8                PF13855.12   3.3e-14   52.1  16.3   1.4e-07   30.8   1.7   4.0   2   2   2   4   4   3   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000115F.ver1.0.g505260.t01      -          LRR_8                PF13855.12   3.3e-14   52.0  16.2   1.2e-09   37.4   2.9   4.8   4   0   0   4   4   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000396F.ver1.0.g604680.t02      -          LRR_8                PF13855.12   3.6e-14   51.9  18.4   0.00022   20.6   6.7   5.2   2   2   3   5   5   5   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000027F.ver1.0.g382660.t01      -          LRR_8                PF13855.12   6.7e-14   51.1  10.3     2e-08   33.5   1.7   3.3   1   1   1   3   3   3   2 | SP
